id,date,obs_type,org_id,org_name,category,description,resolved
942ecd98-c887-44d3-94ec-59c05576b90b,2023-05-13,Нарушение,org_05,АзимутДриллинг,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,Устранено
a15eda7c-7583-4f83-9ead-bc58f249901d,2023-05-13,Нарушение,org_01,КМГ-Кумколь (основное),Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,В работе
c7d7f9c4-947c-41c4-ab81-e078365a8c95,2023-05-14,Нарушение,org_03,НефтеМонтаж,СИЗ,Работник выполняет сварочные работы без защитного щитка и перчаток.,Устранено
5d38ac7d-6c4e-456b-acdb-af148b74af1e,2023-05-16,Хорошая практика,org_06,СтройПодряд,Порядок на рабочем месте,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
c53aa8ef-77e0-4862-aaba-ac86dc55acf4,2023-05-17,Хорошая практика,org_04,КазТехСтрой,LOTO,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
20820fdb-8e32-407a-a63d-50cb99f7079c,2023-05-17,Нарушение,org_07,ТрансНефть,Экология,Смешанные отходы в контейнере для раздельного сбора.,Просрочено
b333c9f5-a518-40aa-ab41-6e5a5b3df79c,2023-05-17,Хорошая практика,org_01,КМГ-Кумколь (основное),Огневые работы,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
2123c75b-c53c-43b8-acb5-21f9c89d61a0,2023-05-19,Хорошая практика,org_05,АзимутДриллинг,Огневые работы,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
03ae3702-3362-47ba-b1e9-25782d40fe06,2023-05-21,Хорошая практика,org_01,КМГ-Кумколь (основное),Экология,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
d593ccb8-5707-4eb3-99d5-59703c5203f2,2023-05-21,Хорошая практика,org_02,БурСервис,LOTO,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
e5e7a380-fa75-4e96-a396-5342c1c961f4,2023-05-24,Нарушение,org_04,КазТехСтрой,Работа на высоте,Отсутствие ограждения края кровли при проведении ремонтных работ.,Устранено
e6fb198b-beb3-4700-a2d6-2f9964c8fb64,2023-05-29,Нарушение,org_06,СтройПодряд,Огневые работы,Сварочные работы в непосредственной близости от ГСМ.,Устранено
feeea212-eccd-4631-baf1-c24758e2d373,2023-06-01,Нарушение,org_02,БурСервис,Транспорт,Водитель не использует ремень безопасности на территории объекта.,В работе
5098cfee-01c9-4b79-a783-aed8610daf62,2023-06-01,Хорошая практика,org_04,КазТехСтрой,Транспорт,Работник корректно применил процедуру LOTO при обслуживании оборудования.,Устранено
6e76d08c-16f3-450b-b4f1-122d14ecda94,2023-06-02,Нарушение,org_02,БурСервис,Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,В работе
537bd3b9-27c7-4154-9c98-a1ac121804fb,2023-06-02,Нарушение,org_03,НефтеМонтаж,Огневые работы,Отсутствие первичных средств пожаротушения в зоне огневых работ.,Устранено
db2d05c0-ec81-4bd9-a5ac-747852b93f11,2023-06-03,Хорошая практика,org_04,КазТехСтрой,Экология,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
d8397e60-5518-4279-b965-09b30ebbc098,2023-06-03,Нарушение,org_07,ТрансНефть,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,В работе
061808d4-e569-40e2-802b-517b57d6b285,2023-06-04,Нарушение,org_03,НефтеМонтаж,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,В работе
