id,date,obs_type,org_id,org_name,category,description,resolved
a8958543-ed49-46e5-b276-74b27340b797,2024-07-25,Нарушение,org_10,"ТОО ""Алый Тюльпан""","Целостность объекта / Оборудования, Рабочее место / Эргономика",Внутри здания единой операторной у двери не работает доводчик. При открывании она резко захлопывается,Устранено
2d299418-106f-4e6e-8524-7ea0906f56ad,2024-07-28,Нарушение,org_85,"ТОО ""Цветущий Олеандр""","Проскальзывание / Спотыкание / Падение, Рабочее место / Эргономика",На лафетном стволе ЛС-2 не закреплено основание лестницы,Устранено
1d8f24bc-6967-4da7-9fd6-7dd6bc2edfa0,2024-07-29,Нарушение,org_81,"ТОО ""Флора Капитал""",Проскальзывание / Спотыкание / Падение,У входа в единую операторную у ступенек отбиты и повреждены края плиток,Устранено
50055dcc-465b-45dd-9741-3644b8207b5b,2024-08-05,Нарушение,org_40,"ТОО ""Кристальный Ирис""","Проскальзывание / Спотыкание / Падение, Рабочее место / Эргономика",На решетчатом мосту имелась деформация соединения решетки,Устранено
76edd04c-a6e9-46f9-bd90-7bc28a0a439a,2024-08-05,Нарушение,org_72,"ТОО ""Синяя Орхидея""","Проскальзывание / Спотыкание / Падение, Рабочее место / Эргономика",В здании МОС плохое освещение,В работе
5aa015d5-b1dd-4521-87da-a363d81f6681,2024-08-05,Нарушение,org_71,"ТОО ""Серебряный Лотос""",Проскальзывание / Спотыкание / Падение,Деформация перехода мостика через канал,Устранено
f9a8faa3-c108-43ae-ba22-2006406f254b,2024-08-06,Нарушение,org_22,"ТОО ""Голубая Гортензия""",Проскальзывание / Спотыкание / Падение,На месте курения не ограждено углубление 1 м и глубиной 20 см есть вероятность падения так углубление заполнено жидкость и посторонними предметами.,Устранено
e79efe86-d6a5-4ec2-8447-d98322c967c4,2024-08-06,Нарушение,org_19,"ТОО ""Весенний Крокус""","Падающие предметы, Проскальзывание / Спотыкание / Падение",Отсутствует обслуживающая площадка на 9 этажерке ГПМ,Устранено
ff3bf743-afd9-4fd6-9504-1127ca3d0299,2024-08-06,Нарушение,org_41,"ТОО ""Көктем Гүлі""","Проскальзывание / Спотыкание / Падение, Падающие предметы",На эстакаде есть отверстие куда может провалиться нога.,Устранено
d2e6ff07-8147-4a6d-a104-149b8c88d083,2024-08-07,Нарушение,org_73,"ТОО ""Сияющая Примула""",Электрооборудование,С лотка выпал силовой кабель на проезжую часть дороги.,Устранено
d731371f-cfb9-4668-b644-c645dbb80ce0,2024-08-07,Нарушение,org_58,"ТОО ""Полевой Клевер""",Проскальзывание / Спотыкание / Падение,На светлой левой эстакаде на просечке образовалась дыра,Устранено
a08c7595-bbad-4192-9581-c68b4e7d6b88,2024-08-07,Нарушение,org_54,"ТОО ""Огненная Георгина""",Проскальзывание / Спотыкание / Падение,На светлой левой эстакаде на просечке образовалась дыра,Устранено
eae2f44e-d0fe-4618-9d78-d41dfad07031,2024-08-11,Нарушение,org_89,"ТОО ""Японская Сакура""",Падающие предметы,На трубной эстакаде лежат не закрепленные доски,Устранено
99e56d85-5706-4945-a368-25b65be7aba1,2024-08-12,Нарушение,org_54,"ТОО ""Огненная Георгина""",Падающие предметы,На высоте над узким проходом лежат доски длинной 3 метра,Устранено
